ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence,BusinessOutput
1273,74,10,Golf Clubs,2024-02-19,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1274,24,1,Running Shoes,2025-08-14,1,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
1275,52,2,Fitness Tracker,2023-06-06,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1276,52,10,Golf Clubs,2024-11-05,2,"Good  quality,  but    could  be  cheaper.",0.955940008163452,Mixed Negative,quality,0.3168,quality
1277,20,11,Ski Boots,2023-09-28,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1278,25,17,Surfboard,2023-06-22,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1279,54,8,Football Helmet,2025-09-13,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442,support
1280,88,19,Hockey Stick,2023-01-18,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239,quality
1281,58,12,Ice Skates,2023-09-24,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1282,7,19,Hockey Stick,2023-04-24,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1283,67,2,Fitness Tracker,2024-09-24,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1284,2,12,Ice Skates,2025-10-04,1,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239,quality
1285,81,12,Ice Skates,2024-07-15,4,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
1286,89,19,Hockey Stick,2025-03-12,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1287,69,17,Surfboard,2024-10-04,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1288,77,8,Football Helmet,2025-06-09,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1289,52,7,Basketball,2023-09-30,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
1290,30,6,Tennis Racket,2024-04-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1291,90,2,Fitness Tracker,2024-05-20,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1292,16,5,Soccer Ball,2024-03-15,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1293,23,2,Fitness Tracker,2024-11-07,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1294,86,11,Ski Boots,2023-06-11,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
1295,61,8,Football Helmet,2025-09-16,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1296,60,9,Baseball Glove,2025-10-26,4,"Good  quality,    but  could  be  cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
1297,87,5,Soccer Ball,2024-08-14,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1298,82,1,Running Shoes,2024-08-13,4,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1299,44,18,Volleyball,2025-07-02,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1300,6,11,Ski Boots,2024-04-14,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1301,79,13,Swim Goggles,2025-05-28,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1302,20,11,Ski Boots,2023-11-29,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,,0.336,Improvement suggestions
1303,99,3,Yoga Mat,2024-03-22,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1304,77,15,Climbing Rope,2024-05-09,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1305,24,4,Dumbbells,2025-01-26,1,The    product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1306,89,1,Running Shoes,2023-09-03,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1307,36,13,Swim Goggles,2024-05-16,3,"Average    experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1308,46,5,Soccer Ball,2025-02-03,4,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1309,53,8,Football Helmet,2024-10-12,4,"I  love  this  product,    will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1310,96,17,Surfboard,2025-11-19,3,"Good    quality,  but  could  be  cheaper.",0.955940008163452,Mixed Positive,,0.3168,Improvement suggestions
1311,71,13,Swim Goggles,2023-01-29,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1312,11,18,Volleyball,2023-05-16,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
1313,2,2,Fitness Tracker,2025-06-30,5,The  build  quality    is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1314,63,2,Fitness Tracker,2025-03-17,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
1315,85,14,Cycling Helmet,2023-05-28,4,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1316,40,20,Boxing Gloves,2025-05-24,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative,quality,0.2548,quality
1317,24,8,Football Helmet,2025-11-08,1,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1318,28,1,Running Shoes,2024-02-13,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1319,84,6,Tennis Racket,2024-07-20,1,Product  did  not  meet  my    expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1320,74,10,Golf Clubs,2024-11-26,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421,quality
1321,32,3,Yoga Mat,2025-02-25,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1322,70,16,Kayak,2024-04-15,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1323,61,17,Surfboard,2025-10-27,1,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1324,36,10,Golf Clubs,2025-12-27,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1325,66,12,Ice Skates,2024-08-07,3,"I  love  this  product,  will  buy  again!",0.9998741149902344,Mixed Positive,,0.2354,Improvement suggestions
1326,69,4,Dumbbells,2024-06-09,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1327,37,9,Baseball Glove,2025-05-20,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
1328,97,11,Ski Boots,2025-12-23,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1329,45,19,Hockey Stick,2024-01-03,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507,quality
1330,24,12,Ice Skates,2025-05-31,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
1331,88,5,Soccer Ball,2025-06-02,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1332,72,4,Dumbbells,2024-06-15,5,Amazing  value  for  the    price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
1333,6,3,Yoga Mat,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1334,39,11,Ski Boots,2025-04-03,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1335,43,15,Climbing Rope,2025-03-06,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1336,95,9,Baseball Glove,2023-11-27,1,"Not  satisfied,  the    product  broke  after  a  week.",-0.9994804263114928,Negative,delivery,0.2272,delivery
1337,89,4,Dumbbells,2023-10-09,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1338,44,13,Swim Goggles,2025-02-01,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
1339,76,19,Hockey Stick,2024-11-01,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1340,62,7,Basketball,2025-07-10,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
1341,64,7,Basketball,2023-06-21,2,"Average  experience,  nothing    special.",-0.9992826581001282,Negative,support,0.2637,support
1342,91,1,Running Shoes,2025-06-03,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1343,39,4,Dumbbells,2025-04-10,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1344,31,20,Boxing Gloves,2025-05-16,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1345,55,18,Volleyball,2023-10-14,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1346,47,6,Tennis Racket,2024-10-14,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1347,21,11,Ski Boots,2025-07-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1348,45,19,Hockey Stick,2024-02-14,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1349,22,10,Golf Clubs,2025-04-11,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1350,69,9,Baseball Glove,2024-02-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1351,30,20,Boxing Gloves,2023-07-23,1,"Not  satisfied,  the  product  broke    after  a  week.",-0.9994804263114928,Negative,delivery,0.2272,delivery
1352,50,14,Cycling Helmet,2025-06-25,5,The  quality  is    top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1353,34,5,Soccer Ball,2024-06-30,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1354,53,8,Football Helmet,2024-05-08,5,"Excellent    product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1355,9,20,Boxing Gloves,2025-05-29,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1356,14,15,Climbing Rope,2025-04-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1357,23,17,Surfboard,2024-01-03,1,"Terrible    customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011,support
1358,90,10,Golf Clubs,2024-01-16,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
1359,28,4,Dumbbells,2023-05-25,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,,0.4026,Improvement suggestions
1360,58,12,Ice Skates,2023-11-13,2,"Average    experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
1361,96,15,Climbing Rope,2023-03-07,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1362,99,2,Fitness Tracker,2025-12-03,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1363,16,4,Dumbbells,2024-07-16,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1364,12,21,Badminton Racket,2024-04-05,5,Excellent badminton racket with strong frame and perfect balance.,0.999869704246521,Positive,,0.2521,Customer satisfied.
1365,17,21,Badminton Racket,2024-04-12,4,"Lightweight and comfortable grip, very good for practice.",0.999502420425415,Positive,,0.4043,Customer satisfied.
1366,19,21,Badminton Racket,2024-04-18,5,"High quality racket, improves smash power.",0.9998090863227844,Positive,,0.3118,Customer satisfied.
1367,25,21,Badminton Racket,2024-05-01,3,Average quality but good for beginners.,0.9984806180000304,Mixed Positive,,0.4462,Improvement suggestions
1368,36,21,Badminton Racket,2024-05-10,4,Good value for money and durable material.,0.9998276233673096,Positive,,0.2987,Customer satisfied.
1369,1,22,Skipping Rope (Adjustable),2024-01-05,5,"Excellent quality rope, very durable and smooth rotation.",0.999843955039978,Positive,,0.2977,Customer satisfied.
1371,2,22,Skipping Rope (Adjustable),2025-01-12,4,"Good for daily workouts, though handles feel slightly light.",0.9991804957389832,Positive,,0.2946,Customer satisfied.
1375,3,22,Skipping Rope (Adjustable),2024-01-20,3,Works as expected for regular skipping sessions.,-0.9920182824134828,Mixed Negative,quality,0.2822,quality
1380,4,22,Skipping Rope (Adjustable),2025-02-02,2,Usable rope but tangles occasionally.,-0.9776950478553772,Negative,quality,0.2341,quality
1384,5,22,Skipping Rope (Adjustable),2024-02-10,1,"Poor build quality, broke within a week.",-0.9996386766433716,Negative,quality,0.4214,quality
1391,6,22,Skipping Rope (Adjustable),2023-02-18,5,Perfect for cardio and very easy to adjust.,0.9994269609451294,Positive,,0.2315,Customer satisfied.
1397,7,22,Skipping Rope (Adjustable),2024-03-01,4,"Lightweight and convenient, but grip could improve.",-0.5343100428581238,Mixed Positive,,0.2869,Improvement suggestions
1392,8,22,Skipping Rope (Adjustable),2025-03-10,3,"Average product, nothing special.",-0.9995293617248536,Mixed Negative,pricing,0.2428,pricing
1370,9,23,Tennis Balls (Pack of 3),2024-01-07,5,Great bounce and long-lasting pressure.,0.9998180270195008,Positive,,0.2585,Customer satisfied.
1377,1,23,Tennis Balls (Pack of 3),2024-01-25,3,Decent quality for casual play.,0.9998499155044556,Mixed Positive,,0.2512,Improvement suggestions
1383,2,23,Tennis Balls (Pack of 3),2024-02-05,2,"Initially good, but durability is limited.",-0.9425598382949828,Negative,quality,0.5221,quality
1385,3,23,Tennis Balls (Pack of 3),2025-02-15,1,Lost bounce after one session.,-0.9997078776359558,Negative,quality,0.2813,quality
1390,4,23,Tennis Balls (Pack of 3),2024-02-25,5,Excellent control and consistent bounce.,0.9998602867126464,Positive,,0.3193,Customer satisfied.
1396,5,23,Tennis Balls (Pack of 3),2023-03-05,4,"Good quality balls, slightly overpriced.",0.8138607144355774,Positive,,0.3085,Customer satisfied.
1393,6,23,Tennis Balls (Pack of 3),2024-03-15,3,Average performance overall.,0.987193524837494,Mixed Positive,,0.4309,Improvement suggestions
1372,17,24,Swimming Kickboard,2025-01-08,5,Very sturdy and provides excellent flotation support.,0.9996955394744872,Positive,,0.3183,Customer satisfied.
1376,18,24,Swimming Kickboard,2024-01-18,4,"Good grip, but slightly smaller than expected.",0.997879147529602,Positive,,0.3194,Customer satisfied.
1379,19,24,Swimming Kickboard,2023-01-28,3,"Basic kickboard, works fine for beginners.",0.999515414237976,Mixed Positive,,0.3486,Improvement suggestions
1382,20,24,Swimming Kickboard,2025-02-08,2,Material feels average and could be stronger.,-0.979557454586029,Negative,quality,0.2861,quality
1386,21,24,Swimming Kickboard,2024-02-18,1,Very weak material and cracked quickly.,-0.9996993541717528,Negative,packaging,0.2491,packaging
1389,22,24,Swimming Kickboard,2023-03-01,5,Perfect for swim training sessions.,0.9997534155845642,Positive,,0.2665,Customer satisfied.
1399,23,24,Swimming Kickboard,2024-03-10,4,"Comfortable to hold, decent quality.",0.9998733997344972,Positive,,0.2802,Customer satisfied.
1395,24,24,Swimming Kickboard,2025-03-20,3,Standard product with average durability.,0.7614744305610657,Mixed Positive,,0.4008,Improvement suggestions
1374,33,25,Skating Helmet,2025-01-06,5,Excellent protection and very comfortable.,0.9998762607574464,Positive,,0.2597,Customer satisfied.
1378,34,25,Skating Helmet,2023-01-16,4,Provides good safety but ventilation is average.,0.7737410068511963,Positive,,0.2366,Customer satisfied.
1381,35,25,Skating Helmet,2024-01-26,3,Standard helmet for basic use.,-0.7098245024681091,Mixed Negative,quality,0.3058,quality
1387,36,25,Skating Helmet,2023-02-06,2,"Fits okay, but strap quality feels weak.",-0.997775375843048,Negative,quality,0.287,quality
